eps,mu,width,length,time_series_0,time_series_1,time_series_2,time_series_3,time_series_4,time_series_5,time_series_6,time_series_7,time_series_8,time_series_9,time_series_10,time_series_11,time_series_12,time_series_13,time_series_14,time_series_15,time_series_16,time_series_17,time_series_18,time_series_19
10.0,1.0,80.0,140.0,0.0,0.0,0.004238102834608594,-0.008628100232213219,-0.006088708030049998,0.0,-3.5111751017887537e-26,0.010131979945680077,-4.547321142551125e-11,0.0,0.0,0.0,-8.031492710947454e-25,-0.00577850645616966,0.0076544896527095,-1.4256969182005525e-37,-0.0011690379504114045,0.012844970006032595,-1.4256969182005527e-37,0.0
10.0,1.0,80.0,140.0,0.0,0.0,0.004807451673385922,-0.0073869510426007624,-0.0063255257475822325,0.0,-3.6271874065553313e-25,0.011418805678237016,-1.5872967454281322e-10,0.0,0.0,0.0,-7.4720165589628e-24,-0.004309293039639656,0.007802684955449534,-4.43080097134863e-36,-0.0017471425759349386,0.008218224391166241,-4.430800971348629e-36,0.0
10.0,1.0,80.0,140.0,0.0,0.0,0.005166004604095815,-0.006507624582850054,-0.006189401629360938,0.0,-3.41215668442211e-24,0.012385858408540097,-5.285180567843102e-10,0.0,0.0,0.0,-6.376973992694794e-23,-0.003054106528069973,0.007636072777922543,-1.1787987589574978e-34,-0.002477565314253303,0.003314968073534777,-1.178798758957498e-34,0.0
10.0,1.0,80.0,140.0,0.0,0.0,0.005569019326222592,-0.005909911096519627,-0.005749371979175407,0.0,-2.9447165782703986e-23,0.013173250265751434,-1.6806312225152692e-09,0.0,0.0,0.0,-5.023790002026131e-22,-0.0022453301674382592,0.00772816783368939,-2.5118021046298198e-33,-0.0033283522406348546,-0.0013104859363627444,-2.5118021046298198e-33,0.0
10.0,1.0,80.0,140.0,0.0,0.0,0.006213320110235141,-0.004613628077497358,-0.0051568189835847775,0.0,-2.3459555913232447e-22,0.014131938134270706,-5.109153505882299e-09,0.0,0.0,0.0,-3.672818738663476e-21,-0.0008511562369986085,0.008211386822646008,-4.545455301067988e-32,-0.004228275218474337,-0.006107491528934826,-4.545455301067986e-32,0.0
10.0,1.0,80.0,140.0,0.0,0.0,0.00688820747276279,-0.0031473888833016502,-0.004590858193129158,0.0,-1.734485123492006e-21,0.014619138122163495,-1.4862371585476722e-08,0.0,0.0,0.0,-2.503302370932298e-20,0.0008859181830358353,0.008100215440311892,-7.120183626990594e-31,-0.005069991772408555,-0.010963483833753972,-7.120183626990597e-31,0.0
10.0,1.0,80.0,140.0,0.0,0.0,0.007292276194927306,-0.0019432489163346658,-0.004180876244159054,0.0,-1.195616977156066e-20,0.014886735503045692,-4.140357119425605e-08,0.0,0.0,0.0,-1.5970136848654998e-19,0.0021310691151581974,0.007415248146125343,-9.82381319720431e-30,-0.005728062944273778,-0.015379931058082733,-9.82381319720431e-30,0.0
10.0,1.0,80.0,140.0,0.0,0.0,0.007483031956468473,-0.00079490477236849,-0.003942680057111762,0.0,-7.714746609153342e-20,0.01522697539996942,-1.1053448697337696e-07,0.0,0.0,0.0,-9.569906022593682e-19,0.00328287512630284,0.007177335295452623,-1.210536153935372e-28,-0.006091305029719478,-0.019806007567586652,-1.2105361539353718e-28,0.0
10.0,1.0,80.0,140.0,0.0,-7.231301009514935e-45,0.00752872622098522,0.00018188863263456025,-0.0037669703846625515,0.0,-4.6760950906384e-19,0.015144873652974945,-2.8295792424783303e-07,0.0,0.0,0.0,-5.4032368187526584e-18,0.004410492369696348,0.0069664713176959495,-1.3466903402436675e-27,-0.006101367862843961,-0.023974655136382035,-1.3466903402436672e-27,0.0
10.0,1.0,80.0,140.0,0.0,-3.0941056228722154e-43,0.007394641351980793,0.0015575324238443172,-0.0034767204432640036,0.0,-2.670684160620529e-18,0.014994209186000418,-6.94894911237987e-07,0.0,0.0,0.0,-2.882305864945187e-17,0.005626558445170141,0.006185579002537342,-1.3646453289469468e-26,-0.005782309174117657,-0.02767721162588109,-1.3646453289469468e-26,0.0
10.0,1.0,80.0,140.0,0.0,-2.049769152325041e-41,0.007417929414324139,0.0032524546412283145,-0.00293012716586546,0.0,-1.441231243226152e-17,0.014755354856156762,-1.637777815249201e-06,0.0,0.0,0.0,-1.4562274674388667e-16,0.007132066999976799,0.0057895867541152635,-1.2689800142135765e-25,-0.005243967750744922,-0.031326064883484966,-1.268980014213577e-25,0.0
10.0,1.0,80.0,140.0,0.0,-6.990869660877808e-40,0.007720148624416215,0.004256803454080674,-0.002111489116631684,0.0,-7.366856204887272e-17,0.01404420303600353,-3.705537961249339e-06,0.0,0.0,0.0,-6.9835065605723235e-16,0.008106765361094406,0.005669153031400196,-1.089651960373178e-24,-0.004649075819141013,-0.03441500254648298,-1.0896519603731781e-24,0.0
10.0,1.0,80.0,140.0,0.0,-2.049688406971136e-38,0.007619272467318272,0.005065368699922342,-0.001150287284812149,0.0,-3.574558429168106e-16,0.013394307711904307,-8.049816147753802e-06,0.0,0.0,0.0,-3.1851388344529318e-15,0.0086975561642024,0.004556297130316367,-8.686427306918899e-24,-0.004150212718001443,-0.03694227695436386,-8.686427306918899e-24,0.0
10.0,1.0,80.0,140.0,0.0,-4.802993561874185e-37,0.006979859792828599,0.006268268637944081,-0.00024706743254774037,0.0,-1.6497265337977353e-15,0.01262283694926409,-1.6791605976051173e-05,0.0,0.0,0.0,-1.3840895651050408e-14,0.009677891391305616,0.0032812743410816467,-6.45833732374382e-23,-0.003821529523557702,-0.0393091101318624,-6.45833732374382e-23,0.0
10.0,1.0,80.0,140.0,0.0,-9.57044724419115e-36,0.006576485859081875,0.00744313599154117,0.0004541316917747477,0.0,-7.254773837320897e-15,0.011449201445733586,-3.363232140338397e-05,0.0,0.0,0.0,-5.739534034895532e-14,0.010558399910167224,0.0029862058430966346,-4.4964938319656615e-22,-0.003620493121252402,-0.04101058355660683,-4.496493831965659e-22,0.0
10.0,1.0,80.0,140.0,0.0,-1.6504992328806296e-34,0.006302690321617974,0.008542262278854549,0.0009609352121539984,0.0,-3.0447835489082917e-14,0.010379706083545753,-6.467223302945014e-05,0.0,0.0,0.0,-2.274545635639876e-13,0.01117792146055757,0.0025081635196888322,-2.9419529461024314e-21,-0.0034067407287196425,-0.04219505715404995,-2.9419529461024314e-21,0.0
10.0,1.0,80.0,140.0,0.0,-2.5079942200354004e-33,0.005614817087072954,0.009237485059515002,0.0014221697313476541,0.0,-1.2213535573972866e-13,0.009106568358016388,-0.00011936076901037694,0.0,0.0,0.0,-8.625563866034084e-13,0.011640685959346853,0.0013148704865684545,-1.8145234042167252e-20,-0.00301736092002983,-0.043021905665911464,-1.8145234042167252e-20,0.0
10.0,1.0,80.0,140.0,0.0,-3.404573854809914e-32,0.005125688641763306,0.009558132718016595,0.002014143635834055,0.0,-4.688685355169329e-13,0.007573955986980352,-0.00021135808218048944,-2.1198818120038474e-48,0.0,0.0,-3.1337944244938534e-12,0.011712017848305693,0.0004082790305270079,-1.0579394483789137e-19,-0.00236272965736951,-0.04305651184273947,-1.0579394483789135e-19,0.0
10.0,1.0,80.0,140.0,0.0,-4.1736587154002405e-31,0.00492632137744139,0.010367415414976006,0.0028029516023475674,0.0,-1.7246623730857696e-12,0.0062156202529635406,-0.00035888894560483507,-9.795481123365488e-47,0.0,0.0,-1.0919683280197536e-11,0.011951519345929263,-0.00035077590814388464,-5.845321074955989e-19,-0.0014868154925885488,-0.04271628167414743,-5.845321074955989e-19,0.0
10.0,1.0,80.0,140.0,0.0,-4.662001539981437e-30,0.003937686624238479,0.01118555602339413,0.003682882817620184,0.0,-6.08513553496952e-12,0.004612675352425643,-0.000583969096593213,-7.03670896615435e-45,0.0,0.0,-3.652814628238996e-11,0.012287767712589721,-0.0013676882330548182,-3.0674164200740987e-18,-0.0005493315400602422,-0.04198323368017746,-3.0674164200740987e-18,0.0
10.0,1.0,80.0,140.0,0.0,-4.780321119250795e-29,0.002639884647621077,0.011334411168331993,0.004449905943077397,0.0,-2.0614598247735077e-11,0.0029007981341137024,-0.0009097887097230982,-2.59163098459691e-43,0.0,0.0,-1.1740955861008246e-10,0.012019410677009712,-0.002127633658672412,-1.531882776870882e-17,0.0002676091545646941,-0.04044261328233689,-1.5318827768708815e-17,0.0
10.0,1.0,80.0,140.0,0.0,-4.527890870742169e-28,0.0022513051138116176,0.011347589875689864,0.004965869733460936,0.0,-6.711230931264744e-11,0.0013825760644315197,-0.0013557053973226598,-8.23192672648392e-42,0.0,0.0,-3.628935728771134e-10,0.011622438512870882,-0.002763516420400631,-7.293811781284773e-17,0.0008738396778044255,-0.03856499941589486,-7.293811781284772e-17,0.0
10.0,1.0,80.0,140.0,0.0,-3.983103200124681e-27,0.0018653174454425674,0.011341933341055429,0.005266391707179241,0.0,-2.1013497117473726e-10,-0.0003904201598134688,-0.00192988613245184,-2.086334704983497e-40,0.0,0.0,-1.0793465396159778e-09,0.011278326018519387,-0.003597241169234284,-3.316452320319678e-16,0.0013288143039306062,-0.03624229640017572,-3.316452320319677e-16,0.0
10.0,1.0,80.0,140.0,0.0,-3.2692637129370787e-26,0.0006833528713682351,0.01137867853129593,0.005515398586645662,0.0,-6.332480967545684e-10,-0.0021033250944603185,-0.0026206958587344175,-4.500825161072815e-39,0.0,0.0,-3.091150835585362e-09,0.010716952469732643,-0.004356253010019233,-1.4422204350879619e-15,0.0017957660443892367,-0.03331258814044413,-1.442220435087962e-15,0.0
10.0,1.0,80.0,140.0,0.0,-2.513851503754951e-25,-0.00022395200535487716,0.011454819760627807,0.005868050541745506,0.0,-1.8378323328616498e-09,-0.0036026276534362593,-0.0033892776431515754,-8.402426239533411e-38,0.0,0.0,-8.528972284332982e-09,0.010195874930557696,-0.005178918615471282,-6.006455629329536e-15,0.002419015210576969,-0.030205307213395913,-6.006455629329539e-15,0.0
10.0,1.0,80.0,140.0,0.0,-1.817341811917766e-24,-0.0007950383168511272,0.010881682360183786,0.006341487524332781,0.0,-5.139720406720465e-09,-0.0053091221181266355,-0.004166897150282738,-1.3825015813592287e-36,0.0,0.0,-2.2682918035959923e-08,0.009371557433730476,-0.005896181372065075,-2.3986739669516557e-14,0.0032113528261061143,-0.026583310900796853,-2.398673966951656e-14,0.0
10.0,1.0,80.0,140.0,0.0,-1.2391089508533685e-23,-0.0018544312850705446,0.010064524178708754,0.006771069344563105,0.0,-1.3857642996806564e-08,-0.006837098804404317,-0.004860752887005824,-2.032510825467565e-35,0.0,0.0,-5.8170830088231336e-08,0.0082185996951535,-0.006017486225493748,-9.195612070966981e-14,0.004035578619724263,-0.02250164542924582,-9.195612070966983e-14,0.0
10.0,1.0,80.0,140.0,0.0,-7.990554729945624e-23,-0.0027565821585212374,0.009669354393576256,0.00695349636203201,0.0,-3.603633814359816e-08,-0.008207582910283458,-0.005370315091984159,-2.699046507185076e-34,0.0,0.0,-1.4390127572481057e-07,0.007347683014761124,-0.006330726575309478,-3.3876112261080346e-13,0.0047021621837894404,-0.01842344235058334,-3.387611226108035e-13,0.0
10.0,1.0,80.0,140.0,0.0,-4.885734906879593e-22,-0.003118204803191057,0.00910427495349171,0.0068732174471467684,-1.0193349240867516e-52,-9.041691469085892e-08,-0.009678955734706982,-0.0056125965727569825,-3.266553260858631e-33,0.0,0.0,-3.434763507973761e-07,0.0063533206356532115,-0.007220229848602165,-1.2003767424141224e-12,0.0051164326727729265,-0.013968831843913017,-1.2003767424141224e-12,0.0
10.0,1.0,80.0,140.0,0.0,-2.83889654398849e-21,-0.0037798036420214065,0.00821867747017054,0.006689174918788164,-5.1361917556799854e-51,-2.1894971822990522e-07,-0.010808174185546684,-0.0055498678480780635,-3.629974153954188e-32,0.0,0.0,-7.912112628328871e-07,0.005066225038098638,-0.0075750714312811775,-4.094717549636763e-12,0.005351116309612153,-0.009290983624275648,-4.094717549636764e-12,0.0
10.0,1.0,80.0,140.0,0.0,-1.5708037913605805e-20,-0.004716312780275693,0.007168887403085451,0.006533122084990097,-4.040539260294004e-49,-5.118284387642069e-07,-0.011845602507717294,-0.005209233080431628,-3.72720849408844e-31,0.0,0.0,-1.7591895839552105e-06,0.0038678866968884893,-0.007389680490800575,-1.3457065144575542e-11,0.0055762640774388314,-0.004654477716088824,-1.3457065144575542e-11,0.0
10.0,1.0,80.0,140.0,0.0,-8.291821926107526e-20,-0.005413177883816609,0.005924260833162025,0.006459407841160817,-1.6226757920663827e-47,-1.1552099007463801e-06,-0.012945893937226158,-0.004682920624638058,-3.555244352825794e-30,0.0,0.0,-3.7756211256860554e-06,0.0025006332877687675,-0.007476656827689074,-4.2638616594638904e-11,0.005914646686570895,0.00024826018594788224,-4.26386165946389e-11,0.0
10.0,1.0,80.0,140.0,0.0,-4.1827661023828953e-19,-0.005915593020894045,0.004996913275353891,0.006419454358870279,-5.638995774407193e-46,-2.5176538416559057e-06,-0.01363910548639938,-0.004103208009306399,-3.1650733920140356e-29,0.0,0.0,-7.822032694274741e-06,0.0011650364360131927,-0.00757417853531762,-1.3033441687820046e-10,0.006339716176089149,0.005022866662407054,-1.3033441687820054e-10,0.0
10.0,1.0,80.0,140.0,0.0,-2.019426913654538e-18,-0.006134498364411814,0.00409813158158032,0.006176401558811578,-1.5608915221053943e-44,-5.298367553170825e-06,-0.014227927835894846,-0.0035963158634975618,-2.6405380180088047e-28,0.0,0.0,-1.5641328604988514e-05,1.8311207428252547e-05,-0.007529801141552538,-3.845630053356106e-10,0.006683665668382564,0.009610666629925498,-3.845630053356107e-10,0.0
10.0,1.0,80.0,140.0,0.0,-9.34440265839839e-18,-0.006357865354766976,0.002639892120990076,0.005596627242812214,-3.681512201360784e-43,-1.0766644638614887e-05,-0.014737334214015367,-0.003231632439979581,-2.0718054023311906e-27,0.0,0.0,-3.0184459298011165e-05,-0.0014254772872850329,-0.0074592785471175255,-1.0958496096483238e-09,0.006778198126249148,0.014354358681045322,-1.0958496096483236e-09,0.0
10.0,1.0,80.0,140.0,0.0,-4.149447399466662e-17,-0.007022304959957849,0.0012372100964039394,0.00495517440749251,-7.512957636578717e-42,-2.112319173442383e-05,-0.014887013949056496,-0.002989812608011801,-1.5336623732434007e-26,0.0,0.0,-5.620114305949117e-05,-0.0028227054927389035,-0.007041418566188395,-3.0172187653105946e-09,0.006627378182834093,0.018784776009322664,-3.017218765310595e-09,-1.8218057422207905e-55
10.0,1.0,80.0,140.0,0.0,-1.7703310696615125e-16,-0.007392691980683944,7.67870725281413e-05,0.004470931723629078,-1.351676449554836e-40,-4.000308618404598e-05,-0.015047653781122862,-0.002769483049760868,-1.0741419430748053e-25,0.0,0.0,-0.00010092889811427484,-0.003976217550445309,-0.0065687299174763845,-8.029857641773808e-09,0.006395134006171578,0.02291750455840072,-8.029857641773808e-09,-9.664256015209878e-54
10.0,1.0,80.0,140.0,0.0,-7.264614193867689e-16,-0.007160216546545331,-0.0011201530478943146,0.003969738192638315,-2.173294827910777e-39,-7.310699178436901e-05,-0.014985551485931982,-0.002435936152003378,-7.135824843284597e-25,0.0,0.0,-0.00017474634828892446,-0.005269884551701113,-0.00627946463330973,-2.066345886523988e-08,0.006220054751181,0.026924304520686764,-2.0663458865239882e-08,-8.02287344163636e-52
10.0,1.0,80.0,140.0,0.0,-2.870084667995608e-15,-0.007184151225305078,-0.002245249581459362,0.0034176396524245056,-3.156952969834973e-38,-0.00012888193868774802,-0.014518861348647629,-0.001892341502761332,-4.50679012301017e-24,0.0,0.0,-0.0002915339700368871,-0.006401613506404927,-0.0056737150145635545,-5.143014645168681e-08,0.006121483817921196,0.030416938865381403,-5.143014645168682e-08,-3.3919656849065767e-50
10.0,1.0,80.0,140.0,0.0,-1.092688583960843e-14,-0.007302455654467211,-0.0036073022621875075,0.002904403778410167,-4.180412152754486e-37,-0.0002190710790558127,-0.014117166814904393,-0.0011370600070301719,-2.711605047734793e-23,0.0,0.0,-0.000468352448527011,-0.007421586986007008,-0.0050307371161812916,-1.238380789733546e-07,0.006010729465434859,0.033645528095419264,-1.238380789733546e-07,-1.2432495837965727e-48
10.0,1.0,80.0,140.0,0.0,-4.0121866189872606e-14,-0.006998940479054042,-0.0050020441508666965,0.002122331102623351,-5.0840360746456755e-36,-0.0003588238925337528,-0.013512492139417066,-0.0002721653792821328,-1.5571632612099705e-22,0.0,0.0,-0.0007239610476736678,-0.008553646718407729,-0.004620058458968771,-2.8853012201881485e-07,0.005703368908816389,0.036579309658247676,-2.8853012201881495e-07,-3.6261270564202674e-47
10.0,1.0,80.0,140.0,0.0,-1.4219450666898682e-13,-0.006804763452780528,-0.00588804609732977,0.001061183000301899,-5.714459808155611e-35,-0.0005659402731805841,-0.012616114712450992,0.0005478391489989892,-8.549300937952061e-22,0.0,0.0,-0.0010757425048066446,-0.009364629707480763,-0.0037744786504819968,-6.505547156003379e-07,0.0051114776308504,0.03879899843570017,-6.505547156003379e-07,-9.017131058344068e-46
10.0,1.0,80.0,140.0,0.0,-4.867523184119058e-13,-0.006673592861777961,-0.00680378713281477,0.0003747063211880175,-5.968486217358353e-34,-0.0008587813220111626,-0.011717741613817391,0.0012023504899357595,-4.4946083232411176e-21,0.0,0.0,-0.0015348752180244763,-0.010063144187996696,-0.002729908357030533,-1.4195913142790817e-06,0.0044453208795358625,0.040669759695933186,-1.419591314279082e-06,-1.939897536557962e-44
10.0,1.0,80.0,140.0,0.0,-1.6104146679845854e-12,-0.006121875773700726,-0.007905117237302342,-3.5749354403719763e-06,-5.8197591459486184e-33,-0.0012525086262061271,-0.010512441041600717,0.0016752303362798904,-2.26588057378799e-20,0.0,0.0,-0.0021001615843946153,-0.010822087083650473,-0.0021018669607078006,-2.998029787578595e-06,0.003919895071325623,0.04212147889354921,-2.9980297875785956e-06,-3.679929439024791e-43
10.0,1.0,80.0,140.0,0.0,-5.152628675219903e-12,-0.005515403390216021,-0.008796006014917989,-0.0007940076699190558,-5.319491133354825e-32,-0.0017536995816583806,-0.009209299764290971,0.0020624043490354025,-1.096817519084853e-19,0.0,0.0,-0.0027517438320495006,-0.011245536718949747,-0.00144819344325076,-6.127482083148649e-06,0.003437594168307574,0.04289868584621815,-6.12748208314865e-06,-6.239136139068538e-42
10.0,1.0,80.0,140.0,0.0,-1.595202152011316e-11,-0.004993480269594511,-0.00960492112410312,-0.001701445113514397,-4.574250442214489e-31,-0.0023540562587635204,-0.008008178020721068,0.002505939876674616,-5.103951866898231e-19,0.0,0.0,-0.0034468067352837486,-0.01161465409817586,-0.0005715357624004525,-1.2118666004998787e-05,0.0028947526833748975,0.04330773177308429,-1.211866600499879e-05,-9.557926889327401e-41
10.0,1.0,80.0,140.0,0.0,-4.780916681349647e-11,-0.004425617707263236,-0.010142400906990402,-0.0022409450245425354,-3.7122577205298945e-30,-0.003024777954423398,-0.006463481521118003,0.003093819385840317,-2.2857831798276172e-18,0.0,0.0,-0.004119883928964243,-0.011938309193145532,0.00038217738906747717,-2.318881109662895e-05,0.002318168659870909,0.04309020071867753,-2.3188811096628954e-05,-1.3349273236370308e-39
10.0,1.0,80.0,140.0,0.0,-1.3877379899123616e-10,-0.003960923030723562,-0.010474561687715878,-0.002997773306397209,-2.851405309153826e-29,-0.003713922446058951,-0.004841148321785319,0.003793142038576274,-9.861974361670063e-18,0.0,0.0,-0.004690051229656304,-0.011898007129736328,0.0014514251682417152,-4.291867184085894e-05,0.0015474875641956817,0.042230760847938004,-4.291867184085895e-05,-1.7125593133807888e-38
10.0,1.0,80.0,140.0,0.0,-3.9028080325042976e-10,-0.0031786761372116605,-0.011046738320688903,-0.0039277519763152805,-2.078211296450887e-28,-0.0043492967178823125,-0.0033106720282673396,0.004466745103431868,-4.1030156792778804e-17,0.0,0.0,-0.005075717240732253,-0.011852553818875584,0.0021686153638042654,-7.68100158423246e-05,0.0005734748206178056,0.0411046855533567,-7.681001584232457e-05,-2.0308111638800452e-37
10.0,1.0,80.0,140.0,0.0,-1.0638337907113374e-09,-0.0020329818397785008,-0.011382646012999587,-0.004184332461739201,-1.4405505747299131e-27,-0.004848624617560863,-0.0016022950943101204,0.004966472977129005,-1.6475247254472468e-16,0.0,0.0,-0.005214936281687205,-0.011694077890416394,0.0026253552442998544,-0.00013286673743820396,-0.00013973215182682802,0.03935099227912908,-0.000132866737438204,-2.2380916207943813e-36
10.0,1.0,80.0,140.0,0.0,-2.8114613567134567e-09,-0.0013676314160759313,-0.011316027581444175,-0.004354358554305905,-9.516540926338986e-27,-0.005136689751636237,2.822105620930304e-06,0.005238593471135558,-6.389995615810229e-16,0.0,-2.356825426183464e-61,-0.005085880420754726,-0.011233253552459332,0.003586427401010367,-0.00022203646570024405,-0.0005537342889162551,0.03701969796090675,-0.00022203646570024413,-2.303048776386227e-35
10.0,1.0,80.0,140.0,0.0,-7.2055779403069284e-09,-0.0009244468108608861,-0.011269547103844644,-0.005252827609989667,-6.002926157236669e-26,-0.005166121403057348,0.0016363709225305182,0.005361558229810839,-2.395703372806133e-15,0.0,-1.3845801575473862e-59,-0.004719724003665246,-0.010821632808917948,0.004618256152313406,-0.0003582450368878249,-0.001229747255112281,0.03439047908325559,-0.00035824503688782486,-2.22188280356532e-34
10.0,1.0,80.0,140.0,0.0,-1.7913582666039483e-08,1.835257175653829e-05,-0.011069992041685925,-0.005924100041838346,-3.6218417743471027e-25,-0.004935457401016865,0.00345409762681183,0.005482521748889836,-8.688182597217237e-15,0.0,-1.2784379063780446e-57,-0.004198411556898681,-0.010194219878213538,0.0051566217048305135,-0.0005576639336521654,-0.002082324842942846,0.031199891773373525,-0.0005576639336521653,-2.0169531493402267e-33
10.0,1.0,80.0,140.0,0.0,-4.3206948014961766e-08,0.0010288716598349007,-0.010791300392609322,-0.005896565736156795,-2.0934577391112268e-24,-0.004496627332786308,0.004987877877235512,0.005698894830596931,-3.049755412452133e-14,0.0,-5.985488542513909e-56,-0.0036337366500024705,-0.009302092026885297,0.005646569329016718,-0.000836825275351058,-0.002671178383360086,0.02770205636398307,-0.0008368252753510581,-1.7282803592460413e-32
10.0,1.0,80.0,140.0,0.0,-1.0112178605343588e-07,0.0018380829372086254,-0.010470187429101606,-0.006109071084902922,-1.1609041374010864e-23,-0.00394559108774731,0.006448720465805486,0.005978340066822328,-1.036804104896368e-13,0.0,-2.4377777482140867e-54,-0.0031314486638403323,-0.008526189867699258,0.00617068028069113,-0.001209312514268824,-0.003337668964112765,0.023966897918803957,-0.0012093125142688243,-1.4018909882160898e-31
10.0,1.0,80.0,140.0,0.0,-2.296677701025528e-07,0.0025961379094074986,-0.009726227291839449,-0.006476577853395151,-6.184502568763259e-23,-0.0033951536784169413,0.008008761822234707,0.006181911692411755,-3.4155405880082943e-13,0.0,-7.886392722279649e-53,-0.0027522246339743896,-0.0075593274983330235,0.006674861533958674,-0.0016810748239954102,-0.004158606087091805,0.019696233154091365,-0.0016810748239954106,-1.0792124585668409e-30
10.0,1.0,80.0,140.0,0.0,-5.062266581148206e-07,0.0031811846869949255,-0.0089404902382867,-0.006400818709112191,-3.16900647249859e-22,-0.002936784082839482,0.009346127323972532,0.006176068791859682,-1.0908618142932542e-12,0.0,-2.1776432419801327e-51,-0.002486202769246267,-0.006419895507436896,0.0072642444585857505,-0.0022449595952435133,-0.004455499491836209,0.015300175722941033,-0.0022449595952435146,-7.903042477683883e-30
10.0,1.0,80.0,140.0,0.0,-1.082893529715794e-06,0.003899425562147192,-0.008284071735401808,-0.006409064071710092,-1.5636676875423925e-21,-0.00260544371547908,0.010653229849684209,0.005946401335386939,-3.3792951180588694e-12,0.0,-5.200977660926981e-50,-0.0022554788463141923,-0.005332503725123849,0.00750801916755496,-0.0028757522439354453,-0.004567342252074618,0.010818627679014606,-0.00287575224393545,-5.51675962757266e-29
10.0,1.0,80.0,140.0,-1.7059551157489525e-64,-2.2480624782069024e-06,0.004802210565380556,-0.007342306302900788,-0.006626576028899889,-7.43746754168677e-21,-0.0023638295482812095,0.011809453825587344,0.005611402812406351,-1.0158042185975626e-11,-1.7059551157489525e-64,-1.0956492727586031e-48,-0.0019483292287199028,-0.004021161518277525,0.0075113478021864195,-0.0035276404886020567,-0.005308071583691556,0.0060439767876065,-0.0035276404886020736,-3.677915709177669e-28
10.0,1.0,80.0,140.0,-1.054070014041806e-62,-4.528745239911836e-06,0.005339038718414076,-0.006319396817094872,-0.0064292635142918966,-3.413405849246398e-20,-0.0021170094399255547,0.012636743869272193,0.005317063851750498,-2.9640559819108454e-11,-1.0540700140418057e-62,-2.0632443033345833e-47,-0.0014733266057421436,-0.002739432276335873,0.007758421370407085,-0.00413623984242634,-0.005969923539314216,0.0013140601733486745,-0.004136239842426396,-2.345854229228835e-27
10.0,1.0,80.0,140.0,-1.0256527914860147e-60,-8.851911063701908e-06,0.005769794890398542,-0.005231531170341408,-0.005989020058232529,-1.5129532710768527e-19,-0.001755588686916644,0.013545624737655434,0.005111818873721819,-8.398552350861082e-11,-1.0256527966105125e-60,-3.511361349499866e-46,-0.0008085328798855239,-0.0015781708818899912,0.007844715121427646,-0.004626754099280701,-0.005924463467009689,-0.0034903731208846336,-0.004626754099280881,-1.4337448699035062e-26
10.0,1.0,80.0,140.0,-5.050318433021308e-59,-1.678436026728325e-05,0.006370874437677604,-0.003968984762652382,-0.005665793618219362,-6.481902867185229e-19,-0.0012103096746552478,0.014306548483391896,0.004911768460531041,-2.3115211871164568e-10,-5.0503184656604965e-59,-5.4494022033138005e-45,-1.9018340374473927e-05,-0.00015065598449256513,0.007678919485539677,-0.004928276107843738,-0.0060236322979371005,-0.008346588473282214,-0.004928276107844307,-8.409072257784574e-26
10.0,1.0,80.0,140.0,-2.1666837723909964e-57,-3.086558512974742e-05,0.0066929570221835235,-0.002880634176498922,-0.0053638276152873105,-2.6863218083710207e-18,-0.00049152020386572,0.014692102874782922,0.004572718141644052,-6.181380851909603e-10,-2.1666838043508803e-57,-7.76988317169754e-44,0.0007708467819696509,0.0012344605633844733,0.007616733057931186,-0.00499181558292303,-0.006376604776344142,-0.012872854367640709,-0.004991815582924772,-4.739288982978397e-25
10.0,1.0,80.0,140.0,-7.377288725407419e-56,-5.503155904523923e-05,0.00693522240270753,-0.0017102226887687527,-0.005120773302790128,-1.0777240656626244e-17,0.0003095443940256041,0.015015979782293232,0.004020450771507704,-1.6064652372878706e-09,-7.377288886485495e-56,-1.0242825954296445e-42,0.0014399292025767795,0.002479583391190181,0.007346205681241762,-0.0048070650153561765,-0.006237848761068286,-0.01735266464257111,-0.004807065015361357,-2.569838226412757e-24
10.0,1.0,80.0,140.0,-2.1450987747663653e-54,-9.509374768668761e-05,0.007342872894249086,-0.0003035973457732376,-0.004668271203321731,-4.188367917308971e-17,0.001063014018887922,0.015109710452692918,0.0033389487233712045,-4.058306266471775e-09,-2.14509884499611e-54,-1.2552155518181053e-41,0.0019351200607732328,0.0038072552386009956,0.006882046077818789,-0.0044113553540455945,-0.006083915021481547,-0.021726502308745507,-0.0044113553540605895,-1.3422209244355e-23
10.0,1.0,80.0,140.0,-5.394357102304353e-53,-0.00015918304649923916,0.007486474406151256,0.0009250713685872987,-0.0037831252420851527,-1.5777680754183818e-16,0.0016671061975933028,0.015027161584184965,0.002695351604891187,-9.967377359132203e-09,-5.394357346046495e-53,-1.4366400519904217e-40,0.002299953421661542,0.004973766981855108,0.00652462347394564,-0.0038849833677883938,-0.006339275067522108,-0.025668420798121316,-0.0038849833678306143,-6.759731452907837e-23
10.0,1.0,80.0,140.0,-1.196699673521996e-51,-0.000257994949122469,0.007442805568915382,0.0021543566189612486,-0.0031255284451038676,-5.764439551898951e-16,0.002102951871099385,0.014919790028981203,0.0021647816029210444,-2.3803453157080864e-08,-1.1966997456971961e-51,-1.5420202568720205e-39,0.002646250292987517,0.00615501914962176,0.006022945935813465,-0.00333081706996863,-0.0061808982615294,-0.029395135538787174,-0.0033308170700842915,-3.285871189091193e-22
